bedrooms,bathrooms,toilets,parking spaces,type,town,state,price
3,,,,detached bungalow,Ipaja,Lagos,16000000
4,5,5,25,terraced duplex,Life Camp,Abuja,650000000
4,5,5,,terraced duplex,Lekki,Lagos,200000000
4,5,5,,detached duplex,Lekki,Lagos,150000000
5,6,6,,detached duplex,Lekki,Lagos,160000000
6,8,8,7,detached duplex,Ajah,Lagos,70000000
5,6,6,,detached duplex,Lekki,Lagos,220000000
3,3,3,,block of flats,Victoria Island (VI),Lagos,185000000
5,5,6,5,semi-detached duplex,Durumi,Abuja,135000000
3,3,4,3,terraced duplex,Lekki,Lagos,30000000
8,,,,block of flats,Ipaja,Lagos,32000000
3,3,4,2,detached bungalow,Ipaja,Lagos,25000000
4,4,4,3,terraced duplex,Lekki,Lagos,135000000
,,,,Block of flats,Shomolu,Lagos,15000000
10,,,,1 detached duplex,Magodo,Lagos,250000000
4,,,,terraced duplex,Ikoyi,Lagos,220000000
4,,,,semi-detached duplex,Lekki,Lagos,75000000
4,,,,terraced duplex,Lekki,Lagos,60000000
,,2,,block of flats,Ikoyi,Lagos,"
$220000000 
approx. ₦95958665880
"
3,3,3,,detached bungalow,Ajah,Lagos,35000000
4,4,4,5,detached duplex,Lekki,Lagos,75000000
3,,,,semi-detached duplex,Magboro,Ogun,18000000
5,5,6,4,detached duplex,Asokoro District,Abuja,400000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,100000000
2,3,3,,terraced duplex,Ibeju Lekki,Lagos,47500000
5,5,6,,detached duplex,Ajah,Lagos,135000000
6,8,8,7,detached duplex,Ajah,Lagos,70000000
5,,,,detached duplex,Ibadan,Oyo,42000000
9,10,10,,detached duplex,Ibadan,Oyo,300000000
3,3,4,3,terraced duplex,Lekki,Lagos,50000000
4,,,,house,Lekki,Lagos,220000000
3,24,32,20,block of flats,Garki,Abuja,580000000
4,4,5,,terraced duplex,Lekki,Lagos,55000000
,,,,Block of flats,Surulere,Lagos,120000000
2,2,3,4,terraced duplex,Lekki,Lagos,67500000
3,3,3,2,terraced duplex,Isheri North,Lagos,44000000
4,4,4,3,detached duplex,Isheri North,Lagos,85000000
3,,,,block of flats,Victoria Island (VI),Lagos,1800000000
,,,,Block of flats,Ikeja,Lagos,600000000
3,3,4,2,terraced duplex,Lekki,Lagos,40000000
5,5,6,12,detached duplex,Wuye,Abuja,250000000
4,4,5,3,detached duplex,Isolo,Lagos,67500000
,3,3,10,Block of flats,Isolo,Lagos,70000000
5,5,5,3,detached duplex,Lekki,Lagos,65000000
4,,,,semi-detached duplex,Lugbe District,Abuja,65000000
3,3,5,6,block of flats,Surulere,Lagos,100000000
4,,,,semi-detached duplex,Victoria Island (VI),Lagos,300000000
6,8,8,7,detached duplex,Ajah,Lagos,70000000
,,,,Block of flats,Ilupeju,Lagos,760000000
2,2,3,12,block of flats,Ajah,Lagos,150000000
3,,2,,house,Kosofe,Lagos,27000000
5,,,,detached duplex,Ikoyi,Lagos,"
$1200000 
approx. ₦523410905
"
4,,,,detached duplex,Lekki,Lagos,280000000
3,,,,terraced duplex,Ajah,Lagos,35000000
3,2,3,10,block of flats,Ikotun,Lagos,70000000
4,,,,detached duplex,Lekki,Lagos,60000000
6,6,7,15,detached duplex,Victoria Island (VI),Lagos,1000000000
4,,,,house,Lekki,Lagos,150000000
5,,,,house,Ajah,Lagos,130000000
2,2,3,,house,Lekki,Lagos,50000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
5,5,5,,detached duplex,Ikoyi,Lagos,3000000000
5,5,5,,terraced duplex,Ikoyi,Lagos,"
$2000000 
approx. ₦872351508
"
4,4,4,,semi-detached duplex,Ikeja,Lagos,90000000
5,5,5,,detached duplex,Lekki,Lagos,450000000
4,4,4,,detached duplex,Isheri North,Lagos,70000000
4,4,4,,detached bungalow,Ilupeju,Lagos,120000000
5,5,5,,detached duplex,Ikeja,Lagos,100000000
3,3,4,3,detached bungalow,Ajah,Lagos,32000000
5,5,5,,detached duplex,Ikeja,Lagos,100000000
3,3,3,,block of flats,Lekki,Lagos,120000000
5,5,5,,detached duplex,Lekki,Lagos,150000000
6,7,7,,detached duplex,Ikoyi,Lagos,"
$5000000 
approx. ₦2180878770
"
5,6,6,,detached duplex,Magodo,Lagos,210000000
5,6,6,,detached duplex,Magodo,Lagos,230000000
4,4,4,,semi-detached duplex,Ikeja,Lagos,100000000
3,3,3,,detached bungalow,Ikeja,Lagos,35000000
3,3,3,,block of flats,Ifako-Ijaiye,Lagos,35000000
5,6,7,5,detached duplex,Lekki,Lagos,200000000
5,6,7,5,detached duplex,Lekki,Lagos,160000000
2,2,3,,terraced duplex,Ajah,Lagos,42000000
3,3,4,,terraced duplex,Asokoro District,Abuja,84535000
4,4,5,4,semi-detached duplex,Ibadan,Oyo,130000000
4,4,5,3,terraced duplex,Lekki,Lagos,65000000
,,,,Block of flats,Yaba,Lagos,80000000
,,,,Block of flats,Gbagada,Lagos,85000000
,,,,Block of flats,Asaba,Delta,45000000
,,,,Block of flats,Ifako-Ijaiye,Lagos,25000000
,,,,Block of flats,Ipaja,Lagos,10500000
6,6,7,7,detached duplex,Lekki,Lagos,165000000
2,2,3,,block of flats,Ikorodu,Lagos,30000000
3,3,4,,block of flats,Ikeja,Lagos,170000000
4,4,5,700,detached duplex,Lokogoma District,Abuja,50000000
5,4,3,,detached duplex,Amuwo Odofin,Lagos,60000000
3,3,4,3,detached bungalow,Galadimawa,Abuja,155000000
3,,2,,block of flats,Lekki,Lagos,65000000
4,4,4,2,block of flats,Lekki,Lagos,80000000
5,5,6,7,detached duplex,Lokogoma District,Abuja,250000000
3,,3,2,block of flats,Lekki,Lagos,55000000
3,4,4,2,terraced bungalow,Ajah,Lagos,45000000
2,,2,2,block of flats,Lekki,Lagos,45000000
,,,2,block of flats,Lekki,Lagos,35000000
4,4,5,,terraced duplex,Lekki,Lagos,42000000
3,3,3,15,block of flats,Alimosho,Lagos,35000000
3,3,,3,semi-detached bungalow,Ibeju,Lagos,21000000
5,6,6,5,detached duplex,Lekki,Lagos,150000000
4,4,5,3,terraced duplex,Ilupeju,Lagos,86200000
4,4,5,,semi-detached duplex,Ikoyi,Lagos,800000000
4,4,5,,detached duplex,Lekki,Lagos,85000000
5,6,8,,semi-detached duplex,Ikeja,Lagos,200000000
5,5,6,12,semi-detached duplex,Lekki,Lagos,95000000
6,,,,detached duplex,Ikoyi,Lagos,"
$1500000 
approx. ₦654263631
"
3,3,4,3,house,Ibeju Lekki,Lagos,22000000
4,4,5,,detached duplex,Port Harcourt,Rivers,45000000
3,3,4,,block of flats,Katampe,Abuja,50000000
4,4,5,,semi-detached duplex,Lekki,Lagos,55000000
3,,,,detached bungalow,Ipaja,Lagos,30000000
5,5,6,8,semi-detached duplex,Lekki,Lagos,74000000
9,,10,,block of flats,Obio-Akpor,Rivers,45000000
4,4,5,3,terraced duplex,Ikeja,Lagos,250000000
2,2,3,3,semi-detached bungalow,Lugbe District,Abuja,17000000
5,5,6,6,house,Ikorodu,Lagos,80000000
5,,,,detached duplex,Lekki,Lagos,400000000
3,2,3,6,block of flats,Alimosho,Lagos,55000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,160000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,65000000
4,4,5,,semi-detached duplex,Lekki,Lagos,55000000
27,20,20,,2 house,Ejigbo,Lagos,75000000
4,4,5,5,semi-detached duplex,Lekki,Lagos,120000000
4,,6,,terraced duplex,Guzape District,Abuja,100000000
3,3,3,2,terraced duplex,Maryland,Lagos,55000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,90000000
4,4,5,2,terraced duplex,Lekki,Lagos,60000000
5,5,6,5,detached duplex,Magodo,Lagos,180000000
4,4,5,5,semi-detached duplex,Lekki,Lagos,285000000
4,4,6,3,semi-detached bungalow,Ajah,Lagos,48000000
2,3,3,5,terraced duplex,Shomolu,Lagos,55000000
4,4,5,5,detached duplex,Oluyole,Oyo,65000000
4,4,5,,semi-detached duplex,Victoria Island (VI),Lagos,300000000
5,5,,,semi-detached duplex,Lekki,Lagos,58000000
5,,,,house,Ibadan,Oyo,60000000
4,4,4,,detached duplex,Agege,Lagos,70000000
4,4,5,,detached duplex,Lekki,Lagos,370000000
3,3,4,3,house,Lekki,Lagos,39000000
4,4,5,5,semi-detached duplex,Ikoyi,Lagos,500000000
5,,,,detached duplex,Egbe,Lagos,55000000
4,5,6,3,detached duplex,Victoria Island (VI),Lagos,250000000
3,2,2,,block of flats,Ibadan,Oyo,70000000
3,2,2,,block of flats,Ibadan,Oyo,50000000
,,,,Block of flats,Ketu,Lagos,40000000
4,,5,,semi-detached duplex,Ikoyi,Lagos,190000000
,,,,Block of flats,Isolo,Lagos,70000000
6,6,7,7,detached duplex,Lekki,Lagos,165000000
5,5,6,,detached duplex,Ikorodu,Lagos,60000000
5,,,,detached duplex,Victoria Island (VI),Lagos,600000000
4,4,5,,semi-detached duplex,Lekki,Lagos,150000000
2,,2,2,semi-detached duplex,Lekki,Lagos,69000000
5,5,6,50,terraced duplex,Ogudu,Lagos,95000000
4,4,5,130,detached duplex,Ikorodu,Lagos,12500000
2,2,3,200,block of flats,Ikorodu,Lagos,27000000
3,,,,detached bungalow,Ibeju Lekki,Lagos,36000000
6,6,6,,detached duplex,Victoria Island (VI),Lagos,590000000
4,5,5,,semi-detached duplex,Lekki,Lagos,175000000
5,7,7,8,semi-detached duplex,Ajah,Lagos,140000000
6,7,7,10,detached duplex,Lekki,Lagos,350000000
,,,,Block of flats,Magodo,Lagos,250000000
4,4,5,,terraced duplex,Victoria Island (VI),Lagos,160000000
4,4,5,,terraced duplex,Surulere,Lagos,65000000
4,4,5,,terraced duplex,Victoria Island (VI),Lagos,200000000
16,16,16,20,1 block of flats,Ado-Ekiti,Ekiti,15000000
3,,,,detached duplex,Gbagada,Lagos,40000000
3,,,,house,Yaba,Lagos,85000000
4,,,,terraced duplex,Maryland,Lagos,105000000
3,3,4,2,semi-detached duplex,Ajah,Lagos,42000000
4,,,,semi-detached duplex,Ajah,Lagos,50000000
4,,,,semi-detached duplex,Lekki,Lagos,250000000
4,,,,detached duplex,Lekki,Lagos,250000000
4,,,,terraced duplex,Lekki,Lagos,160000000
4,,,,detached duplex,Lekki,Lagos,250000000
4,4,5,2,terraced duplex,Lekki,Lagos,210000000
5,5,6,,detached duplex,Ikoyi,Lagos,1600000000
4,4,5,,terraced duplex,Lekki,Lagos,80000000
4,4,5,4,detached duplex,Ikeja,Lagos,125000000
4,4,5,3,terraced duplex,Ikeja,Lagos,85000000
5,5,5,6,detached duplex,Maitama District,Abuja,300000000
4,5,5,,semi-detached duplex,Magboro,Ogun,32000000
4,,,,terraced duplex,Lekki,Lagos,65000000
4,4,5,3,terraced duplex,Lekki,Lagos,80000000
4,,,,detached bungalow,Obio-Akpor,Rivers,20000000
5,5,5,5,detached duplex,Lekki,Lagos,130000000
4,4,5,5,detached duplex,Lekki,Lagos,70000000
5,5,5,5,detached duplex,Lekki,Lagos,130000000
5,5,4,5,detached duplex,Lekki,Lagos,160000000
4,4,4,5,detached duplex,Lekki,Lagos,75000000
4,4,6,3,semi-detached duplex,Ajah,Lagos,43000000
5,5,6,,detached duplex,Owerri Municipal,Imo,90000000
3,3,2,6,block of flats,Surulere,Lagos,65000000
4,4,5,5,house,Surulere,Lagos,90000000
4,5,5,4,terraced duplex,Lekki,Lagos,70000000
5,5,6,5,semi-detached duplex,Ikoyi,Lagos,550000000
4,4,5,2,semi-detached bungalow,Mowe Ofada,Ogun,22000000
5,5,6,4,detached duplex,Lekki,Lagos,140000000
,,,,Block of flats,Surulere,Lagos,80000000
5,5,5,6,detached duplex,Ikoyi,Lagos,450000000
3,4,4,,block of flats,Ikoyi,Lagos,180000000
4,4,5,,terraced duplex,Ikeja,Lagos,95000000
5,6,6,4,terraced duplex,Gwarinpa,Abuja,120000000
5,,,,detached duplex,Ajah,Lagos,200000000
2,3,4,3,terraced duplex,Lekki,Lagos,36000000
3,4,4,3,terraced duplex,Lokogoma District,Abuja,24500000
3,4,4,,detached bungalow,Mbora (Nbora),Abuja,75000000
4,,,,detached duplex,Ikoyi,Lagos,700000000
,,,,Block of flats,Ajah,Lagos,20000000
4,4,5,,terraced duplex,Lekki,Lagos,140000000
4,4,5,2,terraced duplex,Lekki,Lagos,62000000
4,4,5,,terraced duplex,Ikeja,Lagos,250000000
5,5,6,5,detached duplex,Lekki,Lagos,195000000
8,,8,,block of flats,Obio-Akpor,Rivers,55000000
4,4,5,4,semi-detached duplex,Maryland,Lagos,165000000
5,5,6,8,detached duplex,Lekki,Lagos,450000000
6,6,7,8,detached duplex,Lekki,Lagos,350000000
4,4,5,10,semi-detached duplex,Ajah,Lagos,90000000
5,5,6,9,detached duplex,Ajah,Lagos,85000000
4,4,5,,detached duplex,Ikoyi,Lagos,350000000
5,6,6,6,detached duplex,Lekki,Lagos,360000000
4,4,5,,terraced duplex,Ikoyi,Lagos,200000000
5,5,6,3,detached duplex,Lekki,Lagos,210000000
4,4,5,,terraced duplex,Katampe,Abuja,150000000
4,4,5,5,detached duplex,Ikoyi,Lagos,750000000
3,,,,semi-detached bungalow,Magboro,Ogun,19000000
2,,,,detached bungalow,Magboro,Ogun,19000000
4,,,,semi-detached duplex,Ikoyi,Lagos,180000000
4,4,5,6,semi-detached duplex,Ikoyi,Lagos,400000000
2,2,3,,block of flats,Lekki,Lagos,60000000
4,4,5,6,terraced duplex,Lekki,Lagos,67000000
5,5,5,5,detached duplex,Lekki,Lagos,400000000
4,3,4,,detached bungalow,Gbagada,Lagos,110000000
4,4,4,5,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,6,detached duplex,Lekki,Lagos,400000000
4,4,4,,detached duplex,Lekki,Lagos,95000000
3,2,4,,block of flats,Surulere,Lagos,160000000
5,5,5,4,semi-detached duplex,Lekki,Lagos,350000000
5,5,6,4,detached duplex,Lekki,Lagos,155000000
,,,,Block of flats,Surulere,Lagos,75000000
5,5,6,6,house,Lekki,Lagos,350000000
4,4,4,5,detached duplex,Lekki,Lagos,115000000
4,4,5,4,terraced duplex,Jahi,Abuja,95000000
5,9,10,,detached duplex,Ikeja,Lagos,140000000
4,4,4,4,detached duplex,Surulere,Lagos,180000000
5,6,6,5,semi-detached duplex,Lekki,Lagos,145000000
4,9,12,6,block of flats,Lekki,Lagos,550000000
4,,,,terraced duplex,Magboro,Ogun,37000000
5,5,6,6,detached duplex,Ajah,Lagos,105000000
6,6,8,6,detached bungalow,Oluyole,Oyo,9500000
4,4,5,6,detached bungalow,Ibadan,Oyo,26000000
5,5,5,,terraced duplex,Guzape District,Abuja,85000000
6,6,6,,detached duplex,Lekki,Lagos,800000000
5,5,6,6,detached duplex,Ikoyi,Lagos,750000000
11,11,14,10,1 house,Magodo,Lagos,140000000
2,,,,house,Lekki,Lagos,45000000
5,6,6,6,detached duplex,Lekki,Lagos,195000000
4,4,4,,detached duplex,Ikeja,Lagos,270000000
5,6,7,4,detached duplex,Lekki,Lagos,135000000
5,6,7,4,detached duplex,Lekki,Lagos,100000000
4,4,5,465,detached duplex,Port Harcourt,Rivers,100000000
6,6,7,,detached duplex,Port Harcourt,Rivers,60000000
7,7,8,10,detached duplex,Port Harcourt,Rivers,50000000
12,12,12,8,1 block of flats,Port Harcourt,Rivers,50000000
5,,,,semi-detached duplex,Wuye,Abuja,170000000
4,4,5,4,semi-detached duplex,Ajah,Lagos,35000000
2,2,3,3,house,Idu Industrial,Abuja,10000000
4,4,4,2,semi-detached duplex,Lekki,Lagos,85000000
4,4,5,4,detached duplex,Ajah,Lagos,95000000
5,5,5,4,detached duplex,Lekki,Lagos,95000000
3,3,4,,house,Ikorodu,Lagos,9500000
3,,,,detached bungalow,Agege,Lagos,15500000
5,5,,3,detached duplex,Ikoyi,Lagos,750000000
5,5,6,6,detached duplex,Lekki,Lagos,130000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,90000000
5,7,7,8,semi-detached duplex,Ajah,Lagos,190000000
5,,,3,detached duplex,Lekki,Lagos,300000000
4,,,,semi-detached duplex,Ajah,Lagos,70000000
5,5,6,3,detached duplex,Lekki,Lagos,98000000
,,,,Block of flats,Alimosho,Lagos,60000000
4,,,5,semi-detached duplex,Lekki,Lagos,50000000
2,6,6,,block of flats,Okpe,Delta,40000000
2,2,2,,semi-detached bungalow,Kubwa,Abuja,14000000
5,6,6,4,detached duplex,Lekki,Lagos,200000000
3,3,4,2,semi-detached duplex,Lekki,Lagos,43000000
3,3,4,3,terraced duplex,Ajah,Lagos,60000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,75000000
3,3,3,2,block of flats,Isolo,Lagos,200000000
3,3,4,,semi-detached duplex,Magodo,Lagos,100000000
4,4,5,4,detached duplex,Lekki,Lagos,85000000
3,2,3,7,block of flats,Ajah,Lagos,85000000
6,7,7,,detached duplex,Lekki,Lagos,450000000
2,,,,house,Ibeju Lekki,Lagos,15000000
4,4,5,,detached bungalow,Lokogoma District,Abuja,65000000
4,,,,detached duplex,Ikoyi,Lagos,300000000
5,5,6,12,semi-detached duplex,Lekki,Lagos,95000000
5,5,6,,detached duplex,Magodo,Lagos,180000000
5,5,6,,detached duplex,Port Harcourt,Rivers,50000000
,,,,Block of flats,Badagry,Lagos,30000000
4,4,5,,house,Magodo,Lagos,45000000
5,,5,2,detached duplex,Ikoyi,Lagos,180000000
4,4,5,2,semi-detached duplex,Lekki,Lagos,100000000
4,5,5,10,detached duplex,Maitama District,Abuja,300000000
2,2,3,6,detached bungalow,Lokogoma District,Abuja,20000000
4,4,5,4,semi-detached duplex,Wuye,Abuja,95000000
4,4,5,,detached duplex,Ajah,Lagos,90000000
5,5,6,,detached duplex,Victoria Island (VI),Lagos,300000000
7,,,,detached duplex,Asokoro District,Abuja,260000000
4,4,5,3,semi-detached duplex,Ajah,Lagos,75000000
3,3,4,,detached bungalow,Ojodu,Lagos,20000000
3,3,4,,detached bungalow,Magodo,Lagos,45000000
3,3,4,,detached bungalow,Ojodu,Lagos,22000000
4,4,5,,detached duplex,Magodo,Lagos,60000000
3,3,4,,detached bungalow,Ojodu,Lagos,30000000
4,4,5,,house,Ikeja,Lagos,48000000
4,4,5,,semi-detached duplex,Isheri North,Lagos,48000000
4,3,4,,detached bungalow,Gbagada,Lagos,110000000
4,4,5,,detached bungalow,Ado-Odo/Ota,Ogun,3000000
,,,,Block of flats,Ikorodu,Lagos,25000000
3,3,4,10,semi-detached duplex,Kubwa,Abuja,43000000
6,6,7,,semi-detached duplex,Asokoro District,Abuja,265000000
5,,6,,detached duplex,Agege,Lagos,35000000
4,,,,detached duplex,Ipaja,Lagos,65000000
2,12,18,12,block of flats,Ikorodu,Lagos,35000000
4,,,,semi-detached duplex,Ikeja,Lagos,100000000
4,4,5,2,terraced duplex,Ikoyi,Lagos,255000000
5,5,6,4,semi-detached duplex,Ejigbo,Lagos,50000000
3,,,,block of flats,Gbagada,Lagos,85000000
5,5,6,,house,Isheri North,Lagos,73000000
4,,5,,detached duplex,Idu Industrial,Abuja,25000000
5,5,6,4,detached duplex,Lekki,Lagos,140000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,95000000
5,5,6,5,detached duplex,Lekki,Lagos,170000000
5,5,6,3,semi-detached duplex,Ikoyi,Lagos,400000000
5,5,6,10,terraced duplex,Ikeja,Lagos,200000000
4,4,5,4,terraced duplex,Ikoyi,Lagos,676000000
4,3,5,10,detached duplex,Maitama District,Abuja,300000000
5,5,6,,house,Ikeja,Lagos,250000000
5,7,6,5,house,Obio-Akpor,Rivers,69000000
3,3,4,2,detached duplex,Ajah,Lagos,40000000
5,6,7,6,detached duplex,Ajah,Lagos,120000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
2,2,3,3,block of flats,Gwarinpa,Abuja,30000000
4,4,4,5,detached bungalow,Ikorodu,Lagos,25000000
4,4,5,2,terraced duplex,Ikoyi,Lagos,511000000
3,5,5,3,detached bungalow,Lekki,Lagos,23000000
6,7,7,10,detached duplex,Life Camp,Abuja,88300000
5,5,6,4,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,5,detached duplex,Ikoyi,Lagos,850000000
6,6,7,,detached duplex,Maitama District,Abuja,600000000
5,5,4,5,detached duplex,Lekki,Lagos,145000000
5,5,6,6,detached duplex,Lekki,Lagos,600000000
3,,,,block of flats,Lekki,Lagos,75000000
5,5,6,4,detached duplex,Lekki,Lagos,170000000
5,5,5,4,semi-detached duplex,Lekki,Lagos,350000000
5,5,6,,detached duplex,Maitama District,Abuja,600000000
4,5,5,7,semi-detached duplex,Gwarinpa,Abuja,80000000
4,,,,semi-detached duplex,Lekki,Lagos,80000000
5,7,7,3,terraced duplex,Ikoyi,Lagos,"
$2000000 
approx. ₦872351508
"
4,4,5,,detached duplex,Lekki,Lagos,90000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,,detached duplex,Lekki,Lagos,100000000
3,3,4,4,terraced duplex,Lekki,Lagos,45000000
4,4,5,,semi-detached duplex,Lekki,Lagos,60000000
4,4,5,,terraced duplex,Lekki,Lagos,55000000
4,4,5,,detached duplex,Lekki,Lagos,85000000
4,4,5,,detached duplex,Lekki,Lagos,85000000
4,4,5,,semi-detached duplex,Lekki,Lagos,70000000
4,4,5,,detached duplex,Lekki,Lagos,105000000
4,4,5,2,terraced duplex,Ajah,Lagos,40000000
4,4,5,,semi-detached duplex,Lekki,Lagos,65000000
4,4,5,,semi-detached duplex,Lekki,Lagos,95000000
4,4,5,,detached duplex,Lekki,Lagos,115000000
,,,,Block of flats,Ipaja,Lagos,23000000
3,4,4,10,detached bungalow,Ikorodu,Lagos,14000000
5,,6,,detached duplex,Lekki,Lagos,200000000
4,2,2,,house,Ibadan,Oyo,50000000
4,4,4,,detached duplex,Ibadan,Oyo,65000000
5,,,,house,Agege,Lagos,50000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
3,,,,block of flats,Alimosho,Lagos,32000000
5,5,6,,detached duplex,Lekki,Lagos,200000000
3,4,4,,house,Ikorodu,Lagos,15000000
5,5,6,,detached duplex,Ajah,Lagos,175000000
4,4,5,,terraced duplex,Lekki,Lagos,65000000
3,3,4,,terraced duplex,Lekki,Lagos,43000000
4,4,5,,terraced duplex,Lekki,Lagos,55000000
4,4,5,,terraced duplex,Lekki,Lagos,55000000
5,5,6,,detached duplex,Ajah,Lagos,60000000
4,4,5,,semi-detached duplex,Lekki,Lagos,70000000
5,5,6,,semi-detached duplex,Lekki,Lagos,130000000
2,2,3,2,semi-detached bungalow,Ibeju Lekki,Lagos,25000000
3,3,4,4,detached bungalow,Ibeju Lekki,Lagos,24000000
3,3,4,4,terraced duplex,Lekki,Lagos,69800000
4,4,5,6,semi-detached duplex,Lekki,Lagos,45000000
4,4,5,4,semi-detached duplex,Ogudu,Lagos,100000000
4,4,5,,terraced duplex,Lekki,Lagos,180000000
5,5,6,,detached duplex,Ibeju Lekki,Lagos,90000000
4,4,5,4,semi-detached duplex,Magodo,Lagos,75000000
4,4,5,4,detached duplex,Ikeja,Lagos,185000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
3,,,,semi-detached duplex,Jabi,Abuja,65000000
2,2,2,,terraced duplex,Ajah,Lagos,42000000
5,5,6,,terraced duplex,Lekki,Lagos,110000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,,detached duplex,Lekki,Lagos,120000000
5,5,6,,detached duplex,Lekki,Lagos,135000000
3,3,4,,semi-detached duplex,Lekki,Lagos,75000000
4,4,5,,detached duplex,Lekki,Lagos,390000000
4,4,5,,terraced duplex,Lekki,Lagos,120000000
4,4,5,,terraced duplex,Lekki,Lagos,120000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
4,4,5,,detached duplex,Lekki,Lagos,70000000
4,4,5,,detached duplex,Life Camp,Abuja,85000000
4,4,5,,detached duplex,Lekki,Lagos,80000000
5,5,6,,detached duplex,Lekki,Lagos,420000000
4,4,5,,detached duplex,Lekki,Lagos,90000000
5,5,6,,detached duplex,Lekki,Lagos,280000000
4,4,5,,detached duplex,Lekki,Lagos,220000000
4,4,5,,detached duplex,Lekki,Lagos,160000000
4,4,5,,detached duplex,Lekki,Lagos,160000000
4,4,5,3,semi-detached duplex,Ajah,Lagos,40000000
5,5,6,,detached duplex,Lekki,Lagos,350000000
4,4,5,,terraced duplex,Lekki,Lagos,90000000
5,5,6,,detached duplex,Lekki,Lagos,230000000
5,4,5,,terraced duplex,Lekki,Lagos,100000000
5,5,6,,detached duplex,Lekki,Lagos,185000000
4,4,5,,terraced duplex,Lekki,Lagos,95000000
5,5,6,,detached duplex,Lekki,Lagos,120000000
4,4,5,,terraced bungalow,Lekki,Lagos,190000000
4,4,5,,detached duplex,Lekki,Lagos,200000000
5,5,6,,detached duplex,Lekki,Lagos,225000000
5,5,6,,detached duplex,Lekki,Lagos,200000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,5,detached duplex,Victoria Island (VI),Lagos,265000000
2,3,3,2,semi-detached bungalow,Mowe Ofada,Ogun,12500000
5,5,6,,detached duplex,Magodo,Lagos,160000000
4,2,2,,semi-detached bungalow,Ibadan,Oyo,5500000
5,5,6,15,detached duplex,Gwarinpa,Abuja,120000000
4,6,6,4,detached duplex,Lekki,Lagos,160000000
9,10,10,9,house,Shomolu,Lagos,600000000
4,4,5,4,detached bungalow,Enugu,Enugu,40000000
4,4,6,3,semi-detached duplex,Ajah,Lagos,43000000
5,5,6,10,detached duplex,Magodo,Lagos,220000000
6,,,3,block of flats,Abeokuta South,Ogun,20000000
5,5,5,5,detached duplex,Ibadan,Oyo,70000000
5,5,6,,detached duplex,Magodo,Lagos,200000000
22,26,34,18,2 block of flats,Victoria Island (VI),Lagos,1000000000
6,6,7,3,terraced duplex,Ikoyi,Lagos,"
$1400000 
approx. ₦610646056
"
5,5,4,4,detached duplex,Victoria Island (VI),Lagos,270000000
5,5,7,3,house,Ikoyi,Lagos,215000000
2,,,,terraced duplex,Ajah,Lagos,45000000
4,4,5,4,detached duplex,Ajah,Lagos,85000000
5,5,6,4,detached duplex,Lekki,Lagos,150000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,75000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,90000000
4,5,5,2,terraced duplex,Lekki,Lagos,50000000
5,5,6,3,terraced duplex,Lekki,Lagos,170000000
6,6,7,4,house,Ikoyi,Lagos,"
$1000000 
approx. ₦436175754
"
5,5,6,6,detached duplex,Ikeja,Lagos,280000000
5,5,6,5,detached duplex,Ikoyi,Lagos,"
$1500000 
approx. ₦654263631
"
4,4,,2,terraced duplex,Karmo,Abuja,65000000
4,,,,detached duplex,Kaura,Abuja,280000000
4,4,5,,detached duplex,Ajah,Lagos,175000000
5,6,7,3,detached duplex,Ajah,Lagos,98000000
4,4,5,2,house,Ajah,Lagos,70000000
5,6,7,5,detached duplex,Lekki,Lagos,150000000
4,4,4,,semi-detached duplex,Lekki,Lagos,70000000
5,5,6,,detached duplex,Lekki,Lagos,130000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,80000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,80000000
